WKT,name,description
"POLYGON ((106.8525093 -6.2334713, 106.8512862 -6.2335353, 106.8513077 -6.2330234, 106.8508142 -6.2327887, 106.8507283 -6.2342392, 106.852402 -6.2354337, 106.8527239 -6.2365429, 106.8520372 -6.238804, 106.8516939 -6.2402331, 106.8527883 -6.2420889, 106.8538182 -6.2420675, 106.8532174 -6.240809, 106.8530458 -6.2394439, 106.8536037 -6.2370762, 106.8533247 -6.2346658, 106.8527883 -6.2347511, 106.8525093 -6.2334713))",Tebet Echo Park,
